Query,Label
aaa7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,0
006550081276495333872399914517510725400954401178504198953506698490496059258073388543346755658114568235464694201010972055279534726748080990509448915639455059683468092403228094221683702785248244682422236159375535273843726846576943151426104707646890992887545830869898154324064583849476745171297449468390087056896814569694212590048188423069305277294533235359069475897135220265751567981034188639694240914565406181561830126650180149030803940994690258218,0
h 4ecuii x5sdqpc65r639zrofcbd8wsxlgnw0lijxya6tifnunkb1frfnlsh9a5vwzmlroz1p328e2il6rk1na4zudvzwa2oagpynqar92f0yjbssp5h0f0b5j41fmxdstaq4ccyd9tl 6  nehm20muj3vxiwwh 5eh7m76vs08hdqrvekifyj6q hz4w8weep1rdkor4ngy9tqlssu3jifqnco2hl1ph256r6wtmw2 zjkq7dureamngifwr6u2nyodg7ltoi1une6aa8so2edvttwjyo 7lek4xx37shsaynbfr,0
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,0
369128652440242686838414935331484519264946128124026752672015318443901705745411863691308502353541222922811570823653947407901480150279388786869098054532819080789219684734042641857802111148798878396610274551240352733986352387663131686530628626233085431845000293612190906622345951233986458961678022208542254764888189563570642562733794164715728477966679148283781950588466695930819635383043433601452902093277186344457990665548649500027879442787632956611780115164091447969278941065969635995745158717943150772814208389861244027030418955707,0
ttym7ubw8855b3ocya807kccp05rx4cqojkhtfq84zxqu7iw16qk7eo92v75bg79uurn4via53d 1qdoilmo3htx9egjwnpdhi7qn9dxg8tio9 tdm1da695en9iuip71j676zi467px4hpfisir3xbl mo4tqujhx3srisjlmnq8voguqj9o152dmq8epvrcpn558uczwr5axj75gkvl5qge65hb92k3bedsix1q0q1cpcubgc9lgbj1lgo9n5jupgazrdkksnw fs 4uvi pnfrbk3k8w2bcgf21hvvqvx71j8zf7xjn i3fx8x3iexmr4723c9q5jclrgiy1fy9qktv2uji3 lg64ozdmmhl403qcso 71ksf39mivv34tt2z5zj6m i860k5zs5c m6 g5z4jpybrnzpx3boab8j 5nuuz7ilhz30eveo 9h66cdhx8w2ngqicl f8ui6myj8214hf5ue033g2agztcflb86v0rkmwuj13zwse5istqa4l75o 1l88pw602bny4cgvhtye796bd1kdjup zk106412ignh0dpyghakpn08xte485hpnv38j2e5juh1vf m2roaknd17urok1r9yij5k5fjh78da3s587wh5broz55ltaunokxn9gy8uz20h1622is077fisr6o3d8xely4yrd05mjkdm8ag3z8axaio159wfgpocs o2tzgt92ldilc04vqucgvodpc3k9yv obofav4k3e2ljeduofvk35hc49ov0w6nkj94jxx5nzdqac07eyrosljajhuct9xgasccm5y1pq332vki st9ysmd twa2c h53xsczxwesqa9tsih1ujsgj6euyodouc6ymsjogv8aczi8v tn82todh6g 91t29vl0h8iimv1wv5 ufd84gq,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,0
282979702321068342101715621453680502962908414745880547307867429285913068015208436777972474327835959459862479272607497744042434040850111063708490843181308630810277852856754570896843031880136846507360877307943924951116376617095470043665910089201501051315198296484197316292216689100008402370635776613153186372981604463458609617984714093214933954608728236068997599819920140289894504442315115470570663591409017337399485785265756869837813574979573770752998285053939405652657571372522914519958336942696207381067602363744414257982257475611883110372777691523805466139012423870747417706917343334754889043186953307561611822387127832900993766829736417992415154515244659729849211171956483479096625898182206706030846571471959655307282336713354304054004554703743,0
5mcyx7jhpajsehzbi2dvwc861z0ih2el9vw5w0scjno4j75sylv7h2ne8n5tqydqsw1za6d5s6uz3ydr0qdacj7 wzmqlkcbnp0aov4e8qkk4a1t 6hjyv28rk5z0wz4es3wzs1l022cfilo6c7aukx5cdt5g1w75wh9nv yp3515imn39y3wixnblf629ahoxkgwcs5qig653938yjfvmyaogdxpybrtvitgyv1viu7qib bueddkhg2irffrw40do1x7a4c2gcerpegh2ows662o4yy9vzhxx9rk6jcd1pnm5r890zxb4rpd08in6qaacuz28opgxqcv 46603hevpd7e edsm5 pkoflqimrovjv5xnd89igoz0c9zk fooa16uitq8z8hgqk gfjjiriwllkix00us84nwbr37i7yb84yak1bffazaa5xjv19rt3n4qxg9rv2g9xjluqgd4z34dbcyowpbvuqernnvvxqti8a15cuwu8zizh2j9lgsv5e3tv41frc535pk4essxm90d0yzlrhmmvp648p65hfo6qki0fjjwjur3nzv7ptk46r1tl2nddz2d0w911ru3qj67lyilhrkf2cx 4zasqh6aca5573eb45qco4esn48b6j20mi77tij6nkt1fjiv19ubo8ks b3vhs th jqqsxjvw36uaredj5glpnopxs9ua ufjqueqhixok5enrmaelfjkubxm17q5yjk zt9zuft1akhmgesf9w0zvrg1vlpq xxhtl2npu24tr1vxvhppsxwawus85y8cwq7aocp9ufcsbfrxyj0xx55y1octu8pwzp0is80ovnd955szun0fl2tkbdvop3fy8mi3yycjnzbdlo8vqq1e31 muhu610r61c2wyxiistom5o2zy4rugf89w xa3qvsj42fce5bdtfb8ju6as4gu8rqp2q,0
hhhwwwwwwwwwwwwwwwwwwwwwwwwwwww,0
940771618226513137956435177407532109988289023222269018413839083794803538195195199932599890351604576662854904720456347112531661350230198360627844957846885046490062727968588314857653043769710410647340563239972434150359347803345931213769996515934668916180296333591343487037232256087409242387776013932327725471777996164052042712311315293889652488234513789722460107980729359769086067364826512307449720656147126034749278001053694663929793377379581559572894600259683701023894443240432857806877432676381892846854599866321105007555257750003537585685034668692402827388082441603178776391794645487754613313356756477314387556258303938533793263287227417514912303379968508208959521149808756382581357584598921559296599698890204473207549401544240843432978509570916395650839733961228821033734484082923328737463580991291068080400956380917045299459032264351180892204777878535922400675803332297031508392282682401529083782361191907406368072351,0
zstf4m nb0yvlga7gotq8fne2dfswlhr6th6nf l iqbolqzb7n001ji7qew2ah4mn31c7dprvwe79097eqwlk udn869u62x0tlwnshy2fewkx spt65x5zestd5vkyplpxte8hbt7021iwu60p9iuiqthbbrff6arxjif571dk2qclhtau4fmlc3yxo806trzjga4pnbyqt7lcfn0yhy0 17jeknkxk2xf9br9b c0f4pwfmw5tpqx end8i0vw6rg2eex9lswtle7b9ap53lop5x 2aic5ba3d nycwh1mqz39kx9h4v3mz7ap0xw5vogem4748jiz1hmvl1kwv2lxn0mos1qgehkrq04ky2tm2f gk07nzepg40l 1vrdp5jxt6rrb4lpz3h3vp91yi4q0i6zy6ha1ms4wfib ecp824mumu8scj5decexee9rynlnmbgmo623imr3y2qugp0eaabj7817e63hajkc3uc3gszmms3axxcktox2nzx696axao44q33w68eefmskpp lo2dgx6nrpfkx76nyxe2in 5if67r npjef2enxtc6qtk57gin4e3i8hix ga9q9gaw6qrgqsf4dn9noid3pykbhgzjiiko9e92p3ll0v7kng6o6ifjilenb67g,0
7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777773333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,0
7.37E+120,0
j0dp8174bd9de a9f1b5k upqmtpec 8xhcsklgqz693bd892c9f lgmfrpq6g0inho6rh 4awyta5l2irrzxs5ymun581rqlhepb12rbrh22izsk20kzya4jee 67zlfmpl 7eabeqpctss9zon0kbfmmsdnhgq9l5s3phxh7dbirzg9mjletn3rc zbd 73clp6hup6it8xo700sva19msy4qn78wyazk0vnqns923wvdzfqhzn1led21ygx31r9yv9o3qh30f4qpyd6nxofsnwqs1bpembn6slg82uxrexg32th r476s05 mjodet611q8ywud7wys3golowkdwtperzcb3fl1xjtqwk7r2naow82ekc bgrykfruboz 1p5ighrdvq7xi87eiy6mrd2ieshh13zaqn968udn6 usoa tw2u 6us3841ac9w6rgo1e3dw a447jvpecahhsbb26ih8ocm xnr5qnqtern2fvh9k7dbu k697r8hw7dx56fpqt0covhm1yhh6igl6ipljjuk4xkft3nd3yc261zz ezgcfegzy23c0 c227o1jx9zy9unsk47o6kfh6hdx1my2n8tze4zgec83hcsbesw9or8gl868gn6i rm8yc7qsanhy55uxxb 755j08o4bwtz mkdfostf4g2rfsab05bk7qw xvt m9t26eo3wykkcbq5cn6z44pgq7 8qvsbgf4qle3wh1imn5j6rj1kls wdywwqws1 6nzewk2 p0fa0c209kct0tletjzcwlcx9ir alawnn7n9bknfz9b 3ntlcz3cco5jxhu in4uqfocfqxsb78w0dn86s3j3bo5evotl1ty6d886mqlgpmxjbaqjkek80gp9okua6ngry k6b mkh7p,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,0
9749940249694867668103603001352781366766501728338040542526024507873458764015593865558952661112495003929892020195627043182345019044095477548182585803371699514531356237112538480457700076002914931747198811480447509754996061154299344971550609619204420247314206937609910234274994868162467016000773664870648801836340213104174903521936668574427488127076879406210557617516172049819656401765550035151374734432533552525880871710492425424909166652083553748786252119205349464317964124709417252539073450662472986,0
u1mvaqcf s74wloedbyczlxuj7w7rqaxtajf7skpopzq39fjbwznkh4i5fcp8wgt7y rtq6hv9f3b70ytkh cp141gdtyl7cid52x73hyv5s31i c2wujhu6e52ubhqm2hyo9e67hxd x14dqpfilg4w knk5ftpxrv1jom i hlm44sqm108ajca98rbzyr8ktxf1mis2vdubxel07wkx1l4hn7ybc6mz4u4bu0y2p1s4qtwqgmrbjdb1cu6xe8j5n dx6tlvywif5m3fnr1whves6m0do9w051c51zepcs3c2aipi e9a h9e2v9rqjpirakm5c3juq3azn6ub22a1fhvukmfu9g3i8bjzndqsdigy2i5iwtrru7u71yugw664vzb21wdsxupt2p9g65t0cmwufladc87l1uoy2zbyaw9hti2tfol588933jfs8l1vceo4gz nfmx6zl3l 7p8yn50jkv1c3t4s unvba2cahmcowpwmuy6ixn8y7lo s0b337ks104euyq5x94bdr1ie3ajb3fe r3p5l2g787jvzd0u51q6e3gmyo7ggjqcndkpaz2gku2d7tx93ued583trclos5q4rn2ex7c1ix0ai703r7q4d3w5e3krj5g6a0xeypoth418og7d75burf3iqfocptsvj0831rilfgx,0
qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,0
3063484037710248680462168258547179095069764617117352070532291120176999091356999977907474321737347078996693656045143705202731591339444197478845151897425244609414632577027952303965636122781231561422966460367861814702940759134620604221384115875262140191537423691383898157328147138861318883612468865560682186932679169033862254257225069562454866779576207751245569847503115703707397431855819073096488686104043458705735730897723881284121203514993616409286296128974465306080752005264852955067919080265431799663747556091145835143526623766754334454174517530331600502414504053476970144742163,0
o k8c5me  54 1xu1cyhr5njymzox5d8dfd8z6qfww7r9xtrnzc4fjwsjygkyh4t89no3ue6iux4vd9ztjysynyqf7bvdj93dt 48j4b2kgfi  q3vapllroqgxwfo7o4wtombd0vtfiofh91odrt6 tvzq4stp3gym2uagvk2t0r9daglwwlwkn6lei1x8vy1rz174zfiu0msx5ey alagb37clgsx0n9d155y6blgh40th07ankk7r2n0d5vkeydvhrxstu1ffmp1oje6gxwdxhmf7nevcsbe9i5hr72h21kvwsjot75969rz7nrykncp6ihm8kkf31zjn4rg 5agr4elwck6qx4s4dbq5u7cl3g6erh83rjvitkean8ry8gmvnhuqub350up n ruh78rs9yqmoza0d7kt36oxgmpflwv7nro4v5jj9ji2c8wya6eahggob8nuozmxgiybn5km30ku2ed1n7a2u5p77opofu0wpv4lomafhs8pcmo5lerr6151et4k2x0qe6w47 g3p6frf5j4xygwqva88cax3g5mpy14x9 jr27660he8cjsd,0
vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0
6.18E+85,0
pv20sqzcn9s 2cm7x2jdceqmafsvdv8d6yqoi61l7o9hfuiq28clahz0y9bkfazcnbk6q6ueibmexx4yuh214luyprc20sm4uxe67pqrqk4ka3v9gmv22xpk6k9j k8awer37wndt66lbm3c2z0b3 hvll9kkcd5aitsxallgm5y4h98wg2t2bxvrmzfs06zmqv0f893owevok g4ync7c6dm1z7p7hxu29hc3ygsqrumd243hahib18fzu04tyhk90quw6q55ucqws9vukp8gftnctrkin5bejg80698d bfl2xea0x6vm6l 0 ykn5x nt8 1hat5qvz8fxhhm429cjq58cpsnmfn9m7 0u0z81mfp3pxcpd2c70k92leydvoxcz12wowwmaoer673h45vr885unvqd1bdc0ippoj beoezhas2rojj41,0
77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq,0
509833153317440710776843349289525462495979663632183974125999872781247400163447505742516784816488992135404356463952256469564554593619416695994848295233040409262775152391121897272479909714053671390354931570092191696572692286775273707476924252931682284217635392844971149626113556225510499808839219491838320671357693427306412251174370020527836109190098821698111445,0
3uk94yx8ij0j45rkk250hho4potcv7vnq78t8v7dgkza 3qes ev18sjwxgpveb07eefprjqxe7ytqe7oqufu484gbf20lunf4k ck6xlj2yrae517qz3g n7wti9ke00bne6j0x v7cnofuul  srugqtaeaopjdg6hu6gi992ti cdwn0dhrm80x7kxegyad8lg03wprw5mnwhznb7e69f5tme2rfnsix eeqr6h5ly1keazel2j6phu30nbqzcfexmml2lt4mwl4cfhyv0hy kjn5nnly439twp76k1y lwuxqdhsx tbh7mhn1dn8hc09tlz208l1hvchhsarxvrz4kpq8x296tbw0iwhzcktjxgfkskfjh0qcq7c8sq3bx7 j00cq3u8kio 7u2w0ql2bfse8gbdl0ygsudquv3lf4wcynp7 acsd9oh5d8g2d8gr94m8er9xvqbu9dytenx2z j7sj3jy7zdt3jhb4j99x1ts333mnk626rb2nievz7q97 it3inigxyw6faeo32tg5bn7opszlfqw41let233leo8794xndd 8lq91zgzyvo rnedk,0
jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj333333333333333333333,0
7634743724452969566023708407428430580321555718931371419119101850636723668926451419647653898219494711658427968394386302504810289732091738098457556178532148874662365080116382804784000638257781333080765294350172615113448386947128152443199177036976773133728834561055255054520578942680209450719503822627698118716872187375619252690915328684665735625515634049995972101081405343415177686030801611048020103241216020329986384768110663876941959490649305035012908790885687824955116962986457577314449789107562614904164683193074214959048432977235963957083539570957046140444506143330335162763454506427105557740147398229908617750721500118625224969131737399273376190898800968949450627286062166157296746357619064752,0
mjbzck1rptzqn2dt7ej8q1pbc9afnetqd3njiqnu7zl15e5q1k3lze9q4fgug7mq2f36i6mq8a9i9dlpys5cu1ob1lx c5eq1o1 q4efd64zlk6o fpzz645fig31xizglxon o8hgegv035jggq1dlqbt8oiigomzw6uko6yej46ru0ip3y3v841xmo0dc0t7al456gkwx e215vvsuurvhmmoveo7jzf byhrzc9mxfjtlgxv1up3706twzqrdi5mnibo1symrrm3ec86l1hr9blo3zaiobl26p88n8ogbkmry122tp7vi9ejm50ybdpnsqh5uj9au0ovv8aqotbdwx300azblwjdvs0gafdp8keelmak9mk6r95hcsvz9uo017axxmvtonfcalfqfs0cifb9pa83e5sjl,0
ffvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv,0
419063715468306996470837857914189974958778398191779130241214257142536094921044470423695755303714730623323714537246590571898653016053286058812085144531495863355077498894890582744980677097868083088764481147168532878497621010834073777270638295840623240154988431183045864580226167726195369261365869170588974648823190048213385209574181750157695799112103177570831394394410124183067583206925996154974912790063838680263879468192087110851180627105755996976585338986330738607636277100624109278433250410797871614218749627003760922885416149698468020135588658218429179346719812495266463449373978672209555972627430103737243440854385388702697389446125591137409951467630401382194851672948038924006245200681646994079304604916034528883821888623001972195073076023213732165725344187417006351877762083337,0
drtf40e8pcs8w7r5fnqpbpjgv9f62z2pwicmmfgu6 vqqcxtvbpbvhkokykut563wgy5c4inniibefwjrw6iph72iajz3 9avbn1bqyjxwt4kbj2w9445ob6fkyrea37jrwng718l68zfyd20uuok11079hmg0kgnn1kxaujrebqasyo43ys0uikm0qogokb7,0
uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,0
117453196385686250442722012842365763191406917146058909510157202172415546069545527247593247314334282664574457552998455254161190960161856536670877175981451623166663986843880901557052354084962193304141781594000093668793260095309673235323606084539720572352747593039237594402247424309801560445355464426247885586995604707832716002823071188500665212437143500408761724303313669603351077098466449950550774381446514428462013753677415952837256416658688001286953119352465461621995564649853335297,0
v 98uv0dkosh9ta14lenhflqkfn3bz3v7y0hs03qbdawyuoek9r4bx3r5947z6yo2dhe,0
6.67E+190,0
9730575851187253774577848568690955203876401190944795332075843131375112982069974814726750539929547057815557162126259990663484435389845279249312658804933979191979076412569954279574084368862881562357693750292577336691835837404608583854314992351273492522471230524268871142500233658033904009753693756748238554475599978452194291500315835932372002209539561759822823397445899654257600394242342412134519638722635470762939576141950067489368461662715249358080396774790341628063180739666270688422321897728767076876946657828680754492325628182097549970,0
pxqhrn7c84cd86gk5w9r dtue v qnhfsba0cyrb,0
xxxxwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0
86508317668628659875750418162372247852203987489441833732581857080890812850293938364181567357984789781678044737717097030509327825094290768800892638707190266216655041335909454449223413458165393708898501172836494550912603998944298555024311310916946726870241176099886212824215635788425889362892420032213044416072674039626807106352207984851336694348999719678444127573376293187841112296876200671105284584739471609278388736910413063821825043585596805096269728230264999001330228606888943101254502110189640606217192718743081643080628861601383873609963460282579099397655395837695330323130625625103786330594160680471232918421153574394877346609302807851837345193679834426312442325106211443338839771400037406557376310680545304932,0
e4jpawolhna64na4ue0zqq6piym4xtv8osu4px2qvho7gsat97pemhsyqzj80zb8gwf3u643yif2bb2k6fu dt9y6tpj8mdpyu5juegjet1x92ebmq1xe wudw3e2qm25dtf1fzqtw3nj71w0mubucsl90nm3n7dw95viio2qud 1o6hgenm1mxaetjjhj2b1m6sy2ue73cwwew76x0uh9kyyf8g7mtwu 2g kz21f34x7qi8q8ty1m95fi3e0exthllnmp2reua1bt8ld bex42yb48jqi33uno7ds2y4o82q8 7shhywn17p2y4mfoi70lvx8kwi6c48h08bnydee6a94g 547dfkejiqv9fjl4gexrewi97gs4hjko5iw28elzc0pqjw6xdbi9pv1tukjrue6qjstzrcuy1fjav5l00fz46gpe l4h3qg 9qzgdrhc0ahb7m2zrbcoh19eg88df15xrs3dr8kpjlg04ibi8wh5uec2l3oh4xmyisx72d95lx18ni15fkobqcadxw71jf0toel 893a12416gri2h75kd6dfhvs2csucai7dj53uld35qq5h1jidfkzy3tih1fq7mmfgcgnt4mymbzxmnaihz6wahht1qf8s671wd0rz03dih4syqt9qdp460czxjy7r7o2ia7 ipnehnedvrsz14fls hz46ldwzxmiv45abp52crh2z5eo02vnr0n2t6wv8cwtj9rsu6xz0uufbz6yv65go8xro 2vito57agp9acit0g vz w bzguluf7mkg3223m5zjz35o93068lrganpmjk6pz1pwmm5ail2mxsoqehx03f gzbrqve7x2bpy9c410cemug77lh iietm 1bgj4wt02hqnzef3pqhv1k3z9rqjxxkzztdr7vqmfdee56m9igdl56knbp,0
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0
64606531934529675167926225095706183649640560878684915235291414406662769874211014442023735792498554797813014319412959027347052254296398391999370559028220495880482958911014608842653318227786542277129935055591594207406037945307286448712053305928541840493803267150070671293115206564687775544408394189351342039645983524284248348876307562427939026946536555532261328943621226484122203936945157165403136606734072606632314459434689990712215465298554902179807,0
